,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
57,58.0,214,DUCUARA ACEVEDO,Jennifer Tatiana,COL,VIB - Natural Greatness,W,24,,,2:26:30,
58,59.0,81,DOCX,Mieke,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,24,,,2:26:30,
59,60.0,166,TON,Quinty,NED,BIEHLER KRUSH PRO CYCLING,W,22,,,2:26:30,
60,61.0,111,IVANIUK,Maryna,UKR,ASTANA WOMEN'S TEAM,W,30,,,2:26:30,
61,62.0,44,SOLVANG,Julie,NOR,HITEC PRODUCTS - BIRK SPORT,W,31,,,2:26:30,
62,63.0,14,HAMMES,Kathrin,GER,CERATIZIT - WNT PRO CYCLING TEAM,W,31,,,2:26:30,
63,64.0,124,MONTICOLO,Iris,ITA,TOP GIRLS FASSA BORTOLO,W,20,,,2:26:30,
64,65.0,23,VAN DEN BOS,Jip,NED,BOELS DOLMANS CYCLINGTEAM,W,24,,,2:26:30,
65,66.0,27,BUURMAN,Eva,NED,BOELS DOLMANS CYCLINGTEAM,W,26,,,2:26:30,
66,67.0,22,SCHNEIDER,Skylar,USA,BOELS DOLMANS CYCLINGTEAM,W,22,,,2:26:30,
67,68.0,123,MARTURANO,Greta,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,2:26:30,
68,69.0,203,TINDLEY,Jo,GBR,CAMS - TIFOSI,W,33,,,2:26:30,
69,70.0,242,SHAPIRA,Omer,ISR,CANYON / /SRAM RACING,W,26,,,2:26:30,
70,71.0,102,STEELS,Claire,GBR,SOPELA WOMEN'S TEAM,W,34,,,2:26:30,
71,72.0,131,BUIJSMAN,Nina,NED,PARKHOTEL VALKENBURG,W,23,,,2:26:30,
72,73.0,43,AALERUD,Katrine,NOR,MOVISTAR TEAM WOMEN,W,26,,,2:26:30,
73,74.0,202,FINNEY,Jessica,GBR,CAMS - TIFOSI,W,25,,,2:26:30,
74,75.0,93,MARTIN MARTIN,Isabel,ESP,MASSI TACTIC WOMEN TEAM,W,21,,,2:26:30,
75,76.0,83,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,2:26:30,
76,77.0,184,ALLIN,Pauline,FRA,Team Arkea,W,25,,,2:26:30,
77,78.0,12,MAGNALDI,Erica,ITA,CERATIZIT - WNT PRO CYCLING TEAM,W,28,,,2:26:30,
78,79.0,143,BORGHESI,Letizia,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,22,,,2:26:30,
79,80.0,97,TRIAS JORDAN,Ariadna,ESP,MASSI TACTIC WOMEN TEAM,W,25,,,2:26:30,
80,81.0,173,LARRARTE ARTEAGA,Eukene,ESP,ENEICAT -RBH GLOBAL,W,22,,,2:26:30,
81,82.0,91,PILOTE-FORTIN,Gabrielle,CAN,MASSI TACTIC WOMEN TEAM,W,27,,,2:26:30,
82,83.0,72,LOWDEN,Joscelin,GBR,DROPS,W,33,,,2:26:30,
83,84.0,237,GILL,Nadine Michaela,GER,,W,29,,,2:26:30,
84,85.0,147,SERNISSI,Gemma,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,20,,,2:26:30,
85,86.0,17,RIJKES,Sarah,AUT,CERATIZIT - WNT PRO CYCLING TEAM,W,29,,,2:26:30,
86,87.0,25,HALL,Katharine,USA,BOELS DOLMANS CYCLINGTEAM,W,33,,,2:26:30,
87,88.0,125,MASETTI,Gaia,ITA,TOP GIRLS FASSA BORTOLO,W,19,,,2:26:30,
88,89.0,156,OYARBIDE JIMENEZ,Lourdes,ESP,MOVISTAR TEAM WOMEN,W,26,,,2:26:30,
89,90.0,134,RAAIJMAKERS,Marit,NED,PARKHOTEL VALKENBURG,W,21,,,2:26:30,
90,91.0,63,BLANCO CALBET,Iurani,ESP,BIZKAIA - DURANGO,W,22,,,2:26:30,
91,92.0,42,HEINE,Vita,NOR,HITEC PRODUCTS - BIRK SPORT,W,36,,,2:26:30,
92,93.0,82,CHRISTOFOROU,Antri,CYP,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,28,,,2:26:30,
93,94.0,84,HANSELMANN,Nicole,SUI,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,29,,,2:26:30,
94,95.0,45,LYSTAD,Vibeke,NOR,,W,45,,,2:26:30,
95,96.0,172,LAIZANE,Lija,LAT,ENEICAT -RBH GLOBAL,W,27,,,2:26:30,
