,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
0,1.0,107,PERINOVIĆ,Maja,CRO,TOP GIRLS FASSA BORTOLO,W,21,,,1:55:30,
1,2.0,103,RADOTIĆ,Mia,CRO,Cogeas Mettler Look Pro Cycling Team,W,36,,,1:55:30,
2,3.0,100,BAKULA,Natalija,CRO,,W,25,,,,
3,,108,POSAVEC,Mateja,CRO,,W,20,,,,DNF
