,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
0,1.0,103,RADOTIĆ,Mia,CRO,Cogeas Mettler Look Pro Cycling Team,W,36,,,"27:20,70",
1,2.0,107,PERINOVIĆ,Maja,CRO,TOP GIRLS FASSA BORTOLO,W,21,,,"28:41,96",
2,3.0,108,POSAVEC,Mateja,CRO,,W,20,,,"32:17,05",
3,4.0,100,BAKULA,Natalija,CRO,,W,25,,,"32:24,19",
4,,101,VRDOLJAK,Dijana,CRO,,W,36,,,,DNS
