,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
60,,13,ALLEN,Jessica,AUS,MITCHELTON SCOTT,W,27,,,,DNF
61,,14,BROWN,Grace,AUS,MITCHELTON SCOTT,W,28,,,,DNF
62,,16,ROBERTS,Jessica,GBR,MITCHELTON SCOTT,W,21,,,,DNF
63,,33,VAN TWISK,Abigail,GBR,TREK - SEGAFREDO,W,23,,,,DNF
64,,41,CROMWELL,Tiffany,AUS,CANYON / /SRAM RACING,W,32,,,,DNF
65,,52,GUDERZO,Tatiana,ITA,ALE' BTC LJUBLJANA,W,36,,,,DNF
66,,55,PINTAR,Urska,SLO,ALE' BTC LJUBLJANA,W,35,,,,DNF
67,,56,TREVISI,Anna,ITA,ALE' BTC LJUBLJANA,W,28,,,,DNF
68,,64,CROOKS,Jenelle,NZL,TEAM TIBCO - SILICON VALLEY BANK,W,26,,,,DNF
69,,65,LUCAS,Sharlotte,NZL,TEAM TIBCO - SILICON VALLEY BANK,W,29,,,,DNF
70,,76,RAMÍREZ FREGOSO,Andrea,MEX,AGOLICO,W,21,,,,DNF
71,,84,GUILMAN,Victorie,FRA,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,24,,,,DNF
72,,92,DOEBEL-HICKOK,Krista,USA,Rally Cycling,W,31,,,,DNF
73,,93,FRANZ,Heidi,USA,Rally Cycling,W,25,,,,DNF
74,,94,GANZAR,Leigh Ann,USA,Rally Cycling,W,31,,,,DNF
75,,95,POIDEVIN,Sara,CAN,Rally Cycling,W,24,,,,DNF
76,,105,MERRICK,Jenna,NZL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,20,,,,DNF
77,,114,HÁJKOVÁ,Markéta,CZE,BEPINK,W,20,,,,DNF
78,,116,ANDERSON,Grace,NZL,BEPINK,W,23,,,,DNF
79,,124,WILSON,Bree,AUS,ROXSOLT ATTAQUER,W,33,,,,DNF
80,,125,CHILTON,Emma,AUS,ROXSOLT ATTAQUER,W,22,,,,DNF
81,,136,FRAIN,Nicole,AUS,AUSTRALIA,W,28,,,,DNF
