,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
73,74.0,4,ALLEN,Jessica,AUS,MITCHELTON SCOTT,W,27,,,+14:25,
74,75.0,136,TALBOT,Josie,AUS,AUSTRALIA,W,24,,,+14:25,
75,76.0,72,PATTARO,Francesca,ITA,ASTANA WOMEN'S TEAM,W,25,,,+14:25,
76,77.0,11,GEORGI,Pfeiffer,GBR,TEAM SUNWEB,W,20,,,+14:25,
77,78.0,101,DOCX,Mieke,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,24,,,+14:25,
78,79.0,104,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,+14:25,
79,80.0,3,WILLIAMS,Georgia,NZL,MITCHELTON SCOTT,W,27,,,+14:25,
80,81.0,135,WHITEHOUSE,Georgia,AUS,AUSTRALIA,W,29,,,+14:25,
81,82.0,62,CLEVENGER,Erica,USA,TEAM TIBCO - SILICON VALLEY BANK,W,26,,,+14:25,
82,83.0,85,POIDEVIN,Sara,CAN,Rally Cycling,W,24,,,+14:25,
83,84.0,16,SOEK,Julia,NED,TEAM SUNWEB,W,30,,,+14:25,
84,,115,VAN NECK,Melissa,CZE,BEPINK,W,29,,,,DNF
