,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
0,1.0,21,VAN DER BREGGEN,Anna,NED,BOELS DOLMANS CYCLINGTEAM,W,30,,,3:29:54,
1,2.0,133,VOLLERING,Demi,NED,PARKHOTEL VALKENBURG,W,24,,,3:30:23,
2,3.0,1,KOPPENBURG,Clara,GER,BIGLA - KATUSHA,W,25,,,3:30:23,
3,4.0,7,REUSSER,Marlen,SUI,BIGLA - KATUSHA,W,29,,,3:31:45,
4,5.0,2,THOMAS,Leah,USA,BIGLA - KATUSHA,W,31,,,3:33:08,
5,6.0,41,BORGLI,Stine,NOR,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,30,,,3:33:49,
6,7.0,11,SANTESTEBAN GONZALEZ,Ane,ESP,CERATIZIT - WNT PRO CYCLING TEAM,W,30,,,3:33:50,
7,8.0,25,HALL,Katharine,USA,BOELS DOLMANS CYCLINGTEAM,W,33,,,3:33:52,
8,9.0,4,BANKS,Elizabeth,GBR,BIGLA - KATUSHA,W,30,,,3:33:52,
9,10.0,151,GARCIA CAÑELLAS,Margarita Victo,ESP,ALE' BTC LJUBLJANA,W,36,,,3:33:55,
10,11.0,31,VAN DE VELDE,Julie,BEL,LOTTO SOUDAL LADIES,W,27,,,3:33:55,
11,12.0,42,HEINE,Vita,NOR,HITEC PRODUCTS - BIRK SPORT,W,36,,,3:33:55,
12,13.0,155,MERINO CORTAZAR,Eider,ESP,MOVISTAR TEAM WOMEN,W,26,,,3:33:55,
13,14.0,43,AALERUD,Katrine,NOR,MOVISTAR TEAM WOMEN,W,26,,,3:33:55,
14,15.0,12,MAGNALDI,Erica,ITA,CERATIZIT - WNT PRO CYCLING TEAM,W,28,,,3:33:58,
15,16.0,14,HAMMES,Kathrin,GER,CERATIZIT - WNT PRO CYCLING TEAM,W,31,,,3:33:58,
16,17.0,72,LOWDEN,Joscelin,GBR,DROPS,W,33,,,3:34:00,
17,18.0,237,GILL,Nadine Michaela,GER,,W,29,,,3:34:02,
18,19.0,123,MARTURANO,Greta,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,3:34:04,
19,20.0,6,CHABBEY,Elise,SUI,BIGLA - KATUSHA,W,27,,,3:34:07,
20,21.0,135,NILSSON,Hanna,SWE,PARKHOTEL VALKENBURG,W,28,,,3:34:07,
21,22.0,113,SHEKEL,Olga,UKR,ASTANA WOMEN'S TEAM,W,26,,,3:34:13,
22,23.0,3,WRIGHT,Sophie,GBR,BIGLA - KATUSHA,W,21,,,3:34:13,
23,24.0,33,BEEKHUIS,Teuntje,NED,LOTTO SOUDAL LADIES,W,25,,,3:34:15,
24,25.0,26,CANUEL,Karol-Ann,CAN,BOELS DOLMANS CYCLINGTEAM,W,32,,,3:34:19,
25,26.0,115,SIERRA CANADILLA,Arlenis,CUB,ASTANA WOMEN'S TEAM,W,28,,,3:34:19,
26,27.0,153,MARTINEZ BONAFE,Cristina,ESP,,W,24,,,3:34:43,
27,28.0,112,RAGUSA,Katia,ITA,ASTANA WOMEN'S TEAM,W,23,,,3:38:52,
28,29.0,86,VAS,Kata Blanka,HUN,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,3:38:52,
29,30.0,242,SHAPIRA,Omer,ISR,CANYON / /SRAM RACING,W,26,,,3:38:52,
30,31.0,23,VAN DEN BOS,Jip,NED,BOELS DOLMANS CYCLINGTEAM,W,24,,,3:38:52,
31,32.0,204,GRINCZER,Natalie,GBR,CAMS - TIFOSI,W,27,,,3:38:52,
32,33.0,132,KOSTER,Anouska,NED,PARKHOTEL VALKENBURG,W,27,,,3:38:52,
33,34.0,131,BUIJSMAN,Nina,NED,PARKHOTEL VALKENBURG,W,23,,,3:40:26,
34,35.0,45,LYSTAD,Vibeke,NOR,,W,45,,,3:42:51,
35,36.0,102,STEELS,Claire,GBR,SOPELA WOMEN'S TEAM,W,34,,,3:42:52,
36,37.0,36,MEERTENS,Lone,BEL,LOTTO SOUDAL LADIES,W,22,,,3:42:52,
37,38.0,111,IVANIUK,Maryna,UKR,ASTANA WOMEN'S TEAM,W,30,,,3:42:52,
38,39.0,65,HOLDEN,Elizabeth,GBR,BIZKAIA - DURANGO,W,23,,,3:42:52,
39,40.0,192,BORGSTRÖM,Julia,SWE,NXTG RACING,W,19,,,3:42:52,
40,41.0,156,OYARBIDE JIMENEZ,Lourdes,ESP,MOVISTAR TEAM WOMEN,W,26,,,3:42:52,
41,42.0,13,VIECELI,Lara,ITA,CERATIZIT - WNT PRO CYCLING TEAM,W,27,,,3:42:52,
42,43.0,67,OBERHOLZER,Carla,RSA,BIZKAIA - DURANGO,W,33,,,3:42:52,
43,44.0,37,PARKINSON,Abby-Mae,GBR,LOTTO SOUDAL LADIES,W,23,,,3:42:52,
44,45.0,32,FIDANZA,Arianna,ITA,LOTTO SOUDAL LADIES,W,25,,,3:42:52,
45,46.0,142,BALDUCCI,Michela,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,25,,,3:42:56,
46,47.0,126,SILVESTRI,Debora,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,3:42:56,
47,48.0,184,ALLIN,Pauline,FRA,Team Arkea,W,25,,,3:42:56,
48,49.0,57,CAMPBELL,Teniel,TTO,VALCAR - TRAVEL & SERVICE,W,23,,,3:42:56,
49,50.0,27,BUURMAN,Eva,NED,BOELS DOLMANS CYCLINGTEAM,W,26,,,3:42:56,
50,51.0,143,BORGHESI,Letizia,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,22,,,3:42:56,
51,52.0,202,FINNEY,Jessica,GBR,CAMS - TIFOSI,W,25,,,3:42:56,
52,53.0,101,RODRIGUEZ REVERT,Sofia,ESP,SOPELA WOMEN'S TEAM,W,21,,,3:42:56,
53,54.0,96,ESPINOLA,Agua Marina,PAR,MASSI TACTIC WOMEN TEAM,W,24,,,3:42:59,
54,55.0,55,SANGUINETI,Ilaria,ITA,VALCAR - TRAVEL & SERVICE,W,26,,,3:42:59,
55,56.0,17,RIJKES,Sarah,AUT,CERATIZIT - WNT PRO CYCLING TEAM,W,29,,,3:42:59,
56,57.0,136,KASPER,Romy,GER,PARKHOTEL VALKENBURG,W,32,,,3:42:59,
57,58.0,152,GONZALEZ BLANCO,Alicia,ESP,MOVISTAR TEAM WOMEN,W,25,,,3:43:02,
58,59.0,61,GOROSTIZA ULLOA,Aroa,ESP,BIZKAIA - DURANGO,W,21,,,3:43:04,
59,60.0,114,SALAZAR VAZQUEZ,Lizbeth Yareli,MEX,ASTANA WOMEN'S TEAM,W,24,,,3:43:04,
60,61.0,191,AMMERLAAN,Rozemarijn,NED,NXTG RACING,W,20,,,3:43:15,
61,62.0,91,PILOTE-FORTIN,Gabrielle,CAN,MASSI TACTIC WOMEN TEAM,W,27,,,3:43:54,
62,63.0,217,YAZDANI,Somayeh,IRI,VIB - Natural Greatness,W,30,,,3:44:07,
63,64.0,234,WOLFE,Juliet,IRL,,W,38,,,3:45:02,
64,65.0,162,COLBORNE,Henrietta,GBR,BIEHLER KRUSH PRO CYCLING,W,22,,,3:45:02,
65,66.0,157,TERUEL RIBES,Alba,ESP,MOVISTAR TEAM WOMEN,W,24,,,3:45:02,
66,67.0,205,DURRELL,Rebecca,GBR,CAMS - TIFOSI,W,32,,,3:45:02,
67,68.0,134,RAAIJMAKERS,Marit,NED,PARKHOTEL VALKENBURG,W,21,,,3:45:02,
68,69.0,182,JOUNIER,Lucie,FRA,Team Arkea,W,22,,,3:45:02,
69,70.0,183,LAURANCE,Typhaine,FRA,Team Arkea,W,22,,,3:45:02,
70,71.0,5,JØRGENSEN,Emma Cecilie Norsgaard,DEN,BIGLA - KATUSHA,W,21,,,3:45:02,
71,72.0,164,HOOGEBOOM,Roos,NED,BIEHLER KRUSH PRO CYCLING,W,38,,,3:45:02,
72,73.0,44,SOLVANG,Julie,NOR,HITEC PRODUCTS - BIRK SPORT,W,31,,,3:45:02,
73,74.0,46,RAVNDAL,Birgitte,NOR,,W,29,,,3:45:02,
74,75.0,82,CHRISTOFOROU,Antri,CYP,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,28,,,3:45:02,
75,76.0,81,DOCX,Mieke,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,24,,,3:45:02,
76,77.0,137,SWINKELS,Karlijn,NED,PARKHOTEL VALKENBURG,W,22,,,3:45:02,
77,78.0,94,CREAMER,Lauren,IRL,MASSI TACTIC WOMEN TEAM,W,28,,,3:45:02,
78,79.0,207,GARDNER,Illi,GBR,CAMS - TIFOSI,W,21,,,3:45:02,
79,80.0,76,PENTON,Sara,SWE,DROPS,W,32,,,3:45:02,
80,81.0,181,VERHULST,Gladys,FRA,Team Arkea,W,23,,,3:45:02,
81,82.0,51,MALCOTTI,Barbara,ITA,VALCAR - TRAVEL & SERVICE,W,20,,,3:45:09,
82,83.0,145,D'AGOSTIN,Nicole,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,21,,,3:45:09,
83,84.0,193,KOOL,Charlotte,NED,NXTG RACING,W,21,,,3:45:09,
84,85.0,172,LAIZANE,Lija,LAT,ENEICAT -RBH GLOBAL,W,27,,,3:45:14,
85,86.0,122,BARIANI,Giorgia,ITA,TOP GIRLS FASSA BORTOLO,W,20,,,3:45:14,
86,87.0,92,TRIAS JORDAN,Mireia,ESP,MASSI TACTIC WOMEN TEAM,W,20,,,3:45:14,
87,88.0,56,PERSICO,Silvia,ITA,VALCAR - TRAVEL & SERVICE,W,23,,,3:45:14,
88,89.0,53,PIRRONE,Elena,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,3:45:14,
89,90.0,185,EL HAYANI,Fatima Zahra,MAR,Team Arkea,W,24,,,3:47:13,
90,91.0,223,PEREZ CONEJERO,Susana,ESP,RIO MIERA - CANTABRIA DEPORTE,W,19,,,3:48:19,
91,92.0,201,POWELL,Jennifer,GBR,CAMS - TIFOSI,W,33,,,3:48:19,
92,93.0,203,TINDLEY,Jo,GBR,CAMS - TIFOSI,W,33,,,3:48:19,
93,94.0,165,VAN REGENMORTEL,Laura,NED,BIEHLER KRUSH PRO CYCLING,W,28,,,3:48:19,
94,95.0,124,MONTICOLO,Iris,ITA,TOP GIRLS FASSA BORTOLO,W,20,,,3:51:49,
95,96.0,121,DALLA VALLE,Elisa,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,3:51:49,
96,97.0,85,BAKKER,Minke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,23,,,3:51:49,
97,98.0,127,TOMASI,Laura,ITA,TOP GIRLS FASSA BORTOLO,W,21,,,3:51:49,
98,99.0,226,ESCURSELL VALERO,Elisabet,ESP,RIO MIERA - CANTABRIA DEPORTE,W,24,,,3:51:49,
99,100.0,173,LARRARTE ARTEAGA,Eukene,ESP,ENEICAT -RBH GLOBAL,W,22,,,3:51:49,
100,101.0,176,PLIASKINA,Anastasiia,RUS,ENEICAT -RBH GLOBAL,W,24,,,3:51:53,
101,102.0,83,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,3:52:16,
102,103.0,35,CASTRIQUE,Alana,BEL,LOTTO SOUDAL LADIES,W,21,,,3:55:24,
103,104.0,177,BULLERI,Alessia,ITA,ENEICAT -RBH GLOBAL,W,27,,,3:55:35,
104,105.0,147,SERNISSI,Gemma,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,20,,,3:55:35,
105,106.0,222,MEDINA GONZALEZ,Maria De Los Angeles,ESP,RIO MIERA - CANTABRIA DEPORTE,W,30,,,3:55:35,
106,107.0,194,HOOLWERF,Cathalijne,NED,NXTG RACING,W,20,,,3:55:35,
107,108.0,161,BEIJER,Inez,NED,BIEHLER KRUSH PRO CYCLING,W,25,,,3:55:35,
108,109.0,166,TON,Quinty,NED,BIEHLER KRUSH PRO CYCLING,W,22,,,3:55:38,
109,110.0,77,VAN 'T GELOOF,Maria Apolonia,NED,DROPS,W,24,,,3:55:38,
110,111.0,75,MOBERG,Emilie,NOR,DROPS,W,29,,,3:55:38,
111,112.0,97,TRIAS JORDAN,Ariadna,ESP,MASSI TACTIC WOMEN TEAM,W,25,,,3:55:38,
112,113.0,84,HANSELMANN,Nicole,SUI,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,29,,,3:55:38,
113,114.0,187,HOUDIN,Coralie,FRA,Team Arkea,W,25,,,3:55:38,
114,115.0,216,ROMEU SOLAZ,Marta,ESP,VIB - Natural Greatness,W,28,,,3:55:38,
115,116.0,93,MARTIN MARTIN,Isabel,ESP,MASSI TACTIC WOMEN TEAM,W,21,,,3:55:38,
116,117.0,63,BLANCO CALBET,Iurani,ESP,BIZKAIA - DURANGO,W,22,,,3:55:38,
117,118.0,125,MASETTI,Gaia,ITA,TOP GIRLS FASSA BORTOLO,W,19,,,3:55:38,
118,119.0,107,ORTIZ BONILLA,Emma,ESP,SOPELA WOMEN'S TEAM,W,22,,,3:55:43,
119,120.0,22,SCHNEIDER,Skylar,USA,BOELS DOLMANS CYCLINGTEAM,W,22,,,3:55:51,
120,121.0,196,KNAVEN,Britt,BEL,NXTG RACING,W,20,,,3:55:56,
121,122.0,221,PEREZ MUÑOZ,Elena,ESP,RIO MIERA - CANTABRIA DEPORTE,W,27,,,4:03:17,
122,123.0,214,DUCUARA ACEVEDO,Jennifer Tatiana,COL,VIB - Natural Greatness,W,24,,,4:04:55,
123,124.0,144,BROGI,Angelica,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,22,,,4:10:27,OTL
124,125.0,47,UTVIK,Emelie Røe,NOR,,W,21,,,4:10:36,OTL
125,126.0,54,MAGRI,Silvia,ITA,VALCAR - TRAVEL & SERVICE,W,20,,,4:10:47,OTL
126,127.0,154,MENDEZ MELGAREJO,Irene,ESP,,W,28,,,4:10:49,OTL
127,128.0,62,GILABERT VILAPLANA,Ariana,ESP,BIZKAIA - DURANGO,W,20,,,4:10:52,OTL
128,129.0,206,SHAW,Gabriella,GBR,CAMS - TIFOSI,W,28,,,4:10:52,OTL
129,130.0,73,BENNETT,Elizabeth,GBR,DROPS,W,21,,,4:10:54,OTL
130,131.0,71,SMEKAL,Finja,GER,DROPS,W,19,,,4:10:54,OTL
131,132.0,104,BANLLES SANTAMARIA,Maria,ESP,SOPELA WOMEN'S TEAM,W,20,,,4:10:54,OTL
132,133.0,197,WADSWORTH,Emily,GBR,NXTG RACING,W,21,,,4:10:58,OTL
133,134.0,167,WASMUS,Nienke,NED,BIEHLER KRUSH PRO CYCLING,W,21,,,4:11:31,OTL
134,135.0,245,FISHMAN,Roni,ISR,WCC TEAM,W,21,,,4:11:34,OTL
135,136.0,52,CONSONNI,Chiara,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,4:11:46,OTL
136,137.0,195,JONKERS,Eva,NED,NXTG RACING,W,20,,,4:12:09,OTL
137,138.0,95,NUÑO IGLESIAS,Nerea,ESP,MASSI TACTIC WOMEN TEAM,W,26,,,4:12:33,OTL
138,139.0,231,AYALA MUSSARD,Camila,ARG,,W,34,,,4:20:08,OTL
139,140.0,225,ESTEBAN FERNANDEZ,Carolina,ESP,RIO MIERA - CANTABRIA DEPORTE,W,19,,,4:24:27,OTL
140,141.0,116,TORRES BELTRAN,Yeima,CUB,ASTANA WOMEN'S TEAM,W,33,,,4:24:27,OTL
