,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
0,1,74,SHARAKOVA,Tatsiana,BLR,MINSK CYCLING CLUB,W,36,,,"34:20,6",
1,2,76,SAVENKA,Ina,BLR,,W,26,,,"35:35,3",
2,3,73,PIVAVARAVA,Palina,BLR,,W,26,,,"36:44,4",
3,4,71,NASKOVICH,Taisa,BLR,MINSK CYCLING CLUB,W,25,,,"38:59,8",
4,5,72,SOUPEL,Tatsiana,BLR,,W,32,,,"39:17,4",
5,6,78,ZUYEVA,Maryna,BLR,,W,28,,,"39:33,2",
6,7,75,KASHAVAYA,Maryna,BLR,,W,31,,,"40:31,4",
7,8,77,AZARKEVICH,Alena,BLR,,W,41,,,"40:36,2",
