,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
73,74.0,92,BOURBEAU,Luce,CAN,Macogep Tornatech Girondins de Bordeaux,W,29,,,02:30:21,
74,75.0,74,PACHSHENKO,Svetlana,KAZ,ASTANA WOMEN'S TEAM,W,20,,,02:30:21,
75,76.0,21,BERG,Mia,LUX,,W,23,,,02:30:21,
76,77.0,133,MIERMONT,Dilyxine,FRA,,W,20,,,02:30:21,
77,78.0,94,SWAN,Callie,CAN,Macogep Tornatech Girondins de Bordeaux,W,22,,,02:30:21,
78,79.0,15,VARGAS BARRIENTOS,Maria Jose,CRC,AGOLICO,W,24,,,02:30:21,
79,80.0,153,CORSO,Jasmin,GER,,W,34,,,02:30:21,
80,81.0,136,WEINGARTEN,Audrey,FRA,,W,20,,,02:30:21,
81,82.0,81,ALOMAIRI,Noura,KUW,,W,32,,,02:30:21,
82,83.0,106,SCHWEINBERGER,Christina,AUT,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,24,,,02:30:21,
83,84.0,6,MULLARKEY,Lorraine,IRL,,W,36,,,02:30:21,
84,85.0,151,KLOTZ,Sandra,GER,,W,30,,,02:30:21,
85,86.0,56,MATTEOLI,Emilia,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,21,,,02:30:21,
86,87.0,4,ANNEMIEK IRENE,Stegehuis,NED,,W,36,,,02:30:21,
87,88.0,102,MARKUS,Kelly,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,27,,,02:30:41,
88,89.0,54,LUCCHINELLI,Elena,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,19,,,02:31:05,
89,90.0,105,LENAERS,Jade,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,02:31:21,
90,91.0,82,ALYASEEN,Latefa,KUW,,W,26,,,02:31:27,
91,92.0,121,HIDEG,Nóra Zsuzsanna,HUN,,W,20,,,02:32:38,
92,,122,PÉTERI,Niké,HUN,,W,22,,,,DNF
93,,115,SOLOVYEVA,Anzhela,KAZ,,W,20,,,,DNF
94,,83,ALTAWEEL,Modhy,KUW,,W,33,,,,DNF
95,,84,ALHADHOUD,Shaikhah,KUW,,W,26,,,,DNF
96,,126,SEBŐK,Aida Kinga,HUN,,W,18,,,,DNF
97,,41,HECHLER,Katharina,GER,Cogeas Mettler Look Pro Cycling Team,W,20,,,,DNS
