,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
51,52.0,65,IVANIUK,Maryna,UKR,ASTANA WOMEN'S TEAM,W,30,,,02:56:37,
52,53.0,35,PRATT,Jessica,AUS,CANYON / /SRAM RACING,W,23,,,02:57:35,
53,54.0,34,LUDWIG,Hannah,GER,CANYON / /SRAM RACING,W,20,,,02:57:54,
54,55.0,32,ERATH,Tanja,GER,CANYON / /SRAM RACING,W,31,,,02:57:54,
55,56.0,52,CLEVENGER,Erica,USA,TEAM TIBCO - SILICON VALLEY BANK,W,26,,,02:57:54,
56,,16,ROBERTS,Jessica,GBR,MITCHELTON SCOTT,W,21,,,,DNF
57,,23,LABOUS,Juliette,FRA,TEAM SUNWEB,W,22,,,,DNF
58,,25,HENDERSON,Anna,GBR,TEAM SUNWEB,W,22,,,,DNF
59,,26,SOEK,Julia,NED,TEAM SUNWEB,W,30,,,,DNF
60,,33,HARRIS,Ella,NZL,CANYON / /SRAM RACING,W,22,,,,DNF
61,,46,TREVISI,Anna,ITA,ALE' BTC LJUBLJANA,W,28,,,,DNF
62,,73,GUTIERREZ ARZALUZ,Ariadna,MEX,AGOLICO,W,29,,,,DNF
63,,74,MORALES MILANES,Jennifer,CRC,AGOLICO,W,23,,,,DNF
64,,93,FRANZ,Heidi,USA,Rally Cycling,W,25,,,,DNF
65,,94,GANZAR,Leigh Ann,USA,Rally Cycling,W,31,,,,DNF
66,,95,POIDEVIN,Sara,CAN,Rally Cycling,W,24,,,,DNF
67,,102,VROMANNE,Justine,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,,DNF
68,,103,BAKKER,Minke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,23,,,,DNF
69,,104,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,,DNF
70,,105,MERRICK,Jenna,NZL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,20,,,,DNF
71,,106,HANSELMANN,Nicole,SUI,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,29,,,,DNF
72,,111,VALSECCHI,Silvia,ITA,BEPINK,W,38,,,,DNF
73,,115,VAN NECK,Melissa,CZE,BEPINK,W,29,,,,DNF
74,,116,ANDERSON,Grace,NZL,BEPINK,W,23,,,,DNF
75,,124,WILSON,Bree,AUS,ROXSOLT ATTAQUER,W,33,,,,DNF
76,,125,CHILTON,Emma,AUS,ROXSOLT ATTAQUER,W,22,,,,DNF
77,,126,WRIGHT,Madeline,AUS,ROXSOLT ATTAQUER,W,35,,,,DNF
78,,131,VINE,Bre,AUS,AUSTRALIA,W,25,,,,DNF
79,,132,SMITH,Pia,AUS,AUSTRALIA,W,28,,,,DNF
80,,133,LANGHAM,Amalia,AUS,AUSTRALIA,W,20,,,,DNF
81,,134,MORLEY,Sharni,AUS,AUSTRALIA,W,19,,,,DNF
82,,136,ATKINS,Julia,AUS,AUSTRALIA,W,24,,,,DNF
83,,143,LOUW,Anya,AUS,AUSTRALIA,W,20,,,,DNF
84,,144,EDWARDS,Sophie,AUS,AUSTRALIA,W,20,,,,DNF
85,,145,MARTIN-WALLACE,Alex,AUS,AUSTRALIA,W,20,,,,DNF
86,,146,FRAIN,Nicole,AUS,AUSTRALIA,W,28,,,,DNF
87,,3,VAN TWISK,Abigail,GBR,TREK - SEGAFREDO,W,23,,,,DNS
