,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
106,,101,AMONDARAIN GAZTAÑAGA,Naia,ESP,SOPELA WOMEN'S TEAM,W,19,,,,DNF
107,,102,BANLLES SANTAMARIA,Maria,ESP,SOPELA WOMEN'S TEAM,W,20,,,,DNF
108,,103,EROSTARBE UGARTE,Garazi,ESP,SOPELA WOMEN'S TEAM,W,20,,,,DNF
109,,104,ORTIZ BONILLA,Emma,ESP,SOPELA WOMEN'S TEAM,W,22,,,,DNF
110,,105,RODRIGUEZ REVERT,Sofia,ESP,SOPELA WOMEN'S TEAM,W,21,,,,DNF
111,,112,NUÑO IGLESIAS,Nerea,ESP,MASSI TACTIC WOMEN TEAM,W,26,,,,DNF
112,,121,ISASI CRISTOBAL,Ziortza,ESP,ENEICAT -RBH GLOBAL,W,25,,,,DNF
113,,124,HAGIWARA,Mayuko,JPN,ENEICAT -RBH GLOBAL,W,34,,,,DNF
114,,131,MEDINA GONZALEZ,Maria De Los Angeles,ESP,RIO MIERA - CANTABRIA DEPORTE,W,30,,,,DNF
115,,133,PEREZ MUÑOZ,Elena,ESP,RIO MIERA - CANTABRIA DEPORTE,W,27,,,,DNF
116,,134,TENORIO HERRERO,Laura,ESP,RIO MIERA - CANTABRIA DEPORTE,W,22,,,,DNF
117,,154,PIRRONE,Elena,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,,DNF
118,,161,MASON,Polly,GBR,,W,32,,,,DNF
119,,162,BONILLO TALENS,Sara,ESP,,W,19,,,,DNF
120,,165,AYALA MUSSARD,Camila,ARG,,W,34,,,,DNF
121,,166,GAGO GUILLEN,Ana Maria,ESP,,W,30,,,,DNF
122,,191,BARRAINKUA AGIRRE,Ainhize,ESP,,W,23,,,,DNF
123,,194,GOMEZ RAMOS,Dolores,ESP,,W,21,,,,DNF
124,,195,SANZ VAZ-ROMERO,Ainara,ESP,,W,25,,,,DNF
125,,203,COUTINHO,Alice,FRA,Charente - Maritime Women Cycling,W,20,,,,DNF
126,,212,MONTOYA ZULUAGA,Katherin Steisy,COL,COLOMBIA,W,26,,,,DNF
127,,221,BREA ABREU,Edymar Daniely,VEN,,W,23,,,,DNF
128,,222,BREA ABREU,Joselyn Daniely,VEN,,W,26,,,,DNF
129,,223,LOIS GARCIA,Lara,ESP,,W,38,,,,DNF
130,,224,MORAL VENTOSINOS,Sandra,ESP,,W,29,,,,DNF
131,,225,PEDROSA,Diana,POR,,W,28,,,,DNF
132,,226,PUJOL MUÑOZ,Cristina,ESP,,W,30,,,,DNF
